
189,ARGANIL,2019-11-01 01:40:00,10,1936.925,12.18158
190,ARGANIL,2019-11-01 01:40:00,11,1970.0,11.60256
191,ARGANIL,2019-11-01 01:40:00,12,1944.02564,11.30789
192,ARGANIL,2019-11-01 01:40:00,13,1903.84615,11.70263
193,ARGANIL,2019-11-01 01:40:00,14,1654.85,10.7975
194,ARGANIL,2019-11-01 01:40:00,15,1590.2,10.535
195,ARGANIL,2019-11-01 01:40:00,16,1654.68421,10.71316
196,ARGANIL,2019-11-01 01:40:00,17,1864.1,11.1
197,ARGANIL,2019-11-01 01:40:00,18,1815.8,11.10882
198,ARGANIL,2019-11-01 01:50:00,1,1994.25,12.33611
199,ARGANIL,2019-11-01 01:50:00,2,1899.15385,11.81282
200,ARGANIL,2019-11-01 01:50:00,3,1904.79487,11.7
201,ARGANIL,2019-11-01 01:50:00,4,1952.69231,11.87778
202,ARGANIL,2019-11-01 01:50:00,5,2007.025,12.24872
203,ARGANIL,2019-11-01 01:50:00,6,2044.925,12.69211
204,ARGANIL,2019-11-01 01:50:00,7,2052.025,13.17838
205,ARGANIL,2019-11-01 01:50:00,8,2053.375,13.0175
206,ARGANIL,2019-11-01 01:50:00,9,1964.69231,12.235
207,ARGANIL,2019-11-01 01:50:00,10,1914.51282,12.06842
208,ARGANIL,2019-11-01 01:50:00,11,1810.46154,11.37368
209,ARGANIL,2019-11-01 01:50:00,12,1863.625,11.85135
210,ARGANIL,2019-11-01 01:50:00,13,2005.10256,12.35897
211,ARGANIL,2019-11-01 01:50:00,14,1929.05,11.68718
212,ARGANIL,2019-11-01 01:50:00,15,1666.82051,11.0325
213,ARGANIL,2019-11-01 01:50:00,16,1705.25,10.875
214,ARGANIL,2019-11-01 01:50:00,17,1782.65,10.9625
215,ARGANIL,2019-11-01 01:50:00,18,1910.55,11.13143
216,ARGANIL,2019-11-01 02:00:00,1,1754.425,11.25278
217,ARGANIL,2019-11-01 02:00:00,2,1703.975,11.45278
218,ARGANIL,2019-11-01 02:00:00,3,1914.925,11.43947
219,ARGANIL,2019-11-01 02:00:00,4,1954.0,11.91282
220,ARGANIL,2019-11-01 02:00:00,5,1968.975,11.70263
221,ARGANIL,2019-11-01 02:00:00,6,1969.175,11.45897
222,ARGANIL,2019-11-01 02:00:00,7,1949.075,11.95526
223,ARGANIL,2019-11-01 02:00:00,8,2046.15,12.19167
224,ARGANIL,2019-11-01 02:00:00,9,1994.4359,11.56842
225,ARGANIL,2019-11-01 02:00:00,10,1724.65,10.8718
226,ARGANIL,2019-11-01 02:00:00,11,1674.7,10.38649
227,ARGANIL,2019-11-01 02:00:00,12,1755.8,10.77297
228,ARGANIL,2019-11-01 02:00:00,13,1913.94872,11.71
229,ARGANIL,2019-11-01 02:00:00,14,1922.05,11.44857
230,ARGANIL,2019-11-01 02:00:00,15,1608.175,10.21795
231,ARGANIL,2019-11-01 02:00:00,16,1583.075,10.31
232,ARGANIL,2019-11-01 02:00:00,17,1543.925,9.88462
233,ARGANIL,2019-11-01 02:00:00,18,1746.9,10.58571
234,ARGANIL,2019-11-01 02:10:00,1,1848.05128,11.36944
235,ARGANIL,2019-11-01 02:10:00,2,1714.925,11.37436
236,ARGANIL,2019-11-01 02:10:00,3,1681.075,10.5973
237,ARGANIL,2019-11-01 02:10:00,4,1883.55,11.56316
238,ARGANIL,2019-11-01 02:10:00,5,1955.8,11.60513
239,ARGANIL,2019-11-01 02:10:00,6,2016.25641,12.07368
240,ARGANIL,2019-11-01 02:10:00,7,2006.775,12.0641
241,ARGANIL,2019-11-01 02:10:00,8,1978.925,11.74865
242,ARGANIL,2019-11-01 02:10:00,9,1761.33333,10.93684
243,ARGANIL,2019-11-01 02:10:00,10,1848.0,11.22895
244,ARGANIL,2019-11-01 02:10:00,11,1690.41026,11.26154
245,ARGANIL,2019-11-01 02:10:00,12,1762.82051,10.80789
246,ARGANIL,2019-11-01 02:10:00,13,1943.63158,11.27105
247,ARGANIL,2019-11-01 02:10:00,14,1680.25,10.9875
248,ARGANIL,2019-11-01 02:10:00,15,1265.625,9.53684
249,ARGANIL,2019-11-01 02:10:00,16,1565.875,10.12286
250,ARGANIL,2019-11-01 02:10:00,17,1631.17949,10.21316
251,ARGANIL,2019-11-01 02:10:00,18,1540.38462,10.01282
252,ARGANIL,2019-11-01 02:20:00,1,1561.625,10.4375
253,ARGANIL,2019-11-01 02:20:00,2,1384.85,10.28649
254,ARGANIL,2019-11-01 02:20:00,3,1610.65,10.57429
255,ARGANIL,2019-11-01 02:20:00,4,1777.525,10.84054
256,ARGANIL,2019-11-01 02:20:00,5,1950.2,11.29429
257,ARGANIL,2019-11-01 02:20:00,6,1962.84615,11.65897
258,ARGANIL,2019-11-01 02:20:00,7,1969.475,11.97436
259,ARGANIL,2019-11-01 02:20:00,8,2021.69231,12.13
260,ARGANIL,2019-11-01 02:20:00,9,1879.95,11.2175
261,ARGANIL,2019-11-01 02:20:00,10,1830.58974,11.34211
262,ARGANIL,2019-11-01 02:20:00,11,1768.25,10.945
263,ARGANIL,2019-11-01 02:20:00,12,1632.375,10.7225
264,ARGANIL,2019-11-01 02:20:00,13,1641.4,10.44103
265,ARGANIL,2019-11-01 02:20:00,14,1490.71053,10.27027
266,ARGANIL,2019-11-01 02:20:00,15,1448.46154,9.91
267,ARGANIL,2019-11-01 02:20:00,16,1513.975,10.31842
268,ARGANIL,2019-11-01 02:20:00,17,1377.625,9.51053
269,ARGANIL,2019-11-01 02:20:00,18,1671.1,10.31
270,ARGANIL,2019-11-01 02:30:00,1,1680.375,10.94872
271,ARGANIL,2019-11-01 02:30:00,2,1632.175,10.845
272,ARGANIL,2019-11-01 02:30:00,3,1744.17949,10.93056
273,ARGANIL,2019-11-01 02:30:00,4,1716.275,10.58421
274,ARGANIL,2019-11-01 02:30:00,5,1668.76923,10.5
275,ARGANIL,2019-11-01 02:30:00,6,1882.325,10.88919
276,ARGANIL,2019-11-01 02:30:00,7,1792.87179,10.83684
277,ARGANIL,2019-11-01 02:30:00,8,1943.55,11.58919
278,ARGANIL,2019-11-01 02:30:00,9,1872.825,11.3275
279,ARGANIL,2019-11-01 02:30:00,10,1853.45,11.2025
280,ARGANIL,2019-11-01 02:30:00,11,1593.35,10.595
281,ARGANIL,2019-11-01 02:30:00,12,1446.775,10.02222
282,ARGANIL,2019-11-01 02:30:00,13,1596.35,10.28205
283,ARGANIL,2019-11-01 02:30:00,14,1819.975,10.83947
284,ARGANIL,2019-11-01 02:30:00,15,1494.05,10.10263
285,ARGANIL,2019-11-01 02:30:00,16,1389.725,10.0075
286,ARGANIL,2019-11-01 02:30:00,17,1321.425,9.56316
287,ARGANIL,2019-11-01 02:30:00,18,1266.6,9.16667
288,ARGANIL,2019-11-01 02:40:00,1,1943.6,11.46487
289,ARGANIL,2019-11-01 02:40:00,2,1791.775,11.54103
290,ARGANIL,2019-11-01 02:40:00,3,1785.5,10.81538
291,ARGANIL,2019-11-01 02:40:00,4,1751.9,10.8973
292,ARGANIL,2019-11-01 02:40:00,5,1884.44737,11.40263
293,ARGANIL,2019-11-01 02:40:00,6,1958.0,11.54737
294,ARGANIL,2019-11-01 02:40:00,7,1847.175,11.4225
295,ARGANIL,2019-11-01 02:40:00,8,1720.475,11.00769
296,ARGANIL,2019-11-01 02:40:00,9,1791.975,11.3
297,ARGANIL,2019-11-01 02:40:00,10,1720.4,10.94324
298,ARGANIL,2019-11-01 02:40:00,11,1785.45,11.05263
299,ARGANIL,2019-11-01 02:40:00,12,1670.425,10.46757
300,ARGANIL,2019-11-01 02:40:00,13,1796.25641,11.15526
301,ARGANIL,2019-11-01 02:40:00,14,1918.35897,11.47
302,ARGANIL,2019-11-01 02:40:00,15,1669.51282,10.7475
303,ARGANIL,2019-11-01 02:40:00,16,1481.725,10.16667
304,ARGANIL,2019-11-01 02:40:00,17,1448.025,9.7075
305,ARGANIL,2019-11-01 02:40:00,18,1373.1,9.55135
306,ARGANIL,2019-11-01 02:50:00,1,1715.475,11.13077
307,ARGANIL,2019-11-01 02:50:00,2,1487.825,10.77436
308,ARGANIL,2019-11-01 02:50:00,3,1712.33333,10.59231
309,ARGANIL,2019-11-01 02:50:00,4,1825.75,11.13158
310,ARGANIL,2019-11-01 02:50:00,5,1864.175,11.23611
311,ARGANIL,2019-11-01 02:50:00,6,1940.38462,11.3475
312,ARGANIL,2019-11-01 02:50:00,7,1914.975,11.39231
313,ARGANIL,2019-11-01 02:50:00,8,1816.35,11.5
314,ARGANIL,2019-11-01 02:50:00,9,1856.45,11.17895
315,ARGANIL,2019-11-01 02:50:00,10,1936.17949,11.58684
316,ARGANIL,2019-11-01 02:50:00,11,1643.325,10.44474
317,ARGANIL,2019-11-01 02:50:00,12,1615.85,10.51622
318,ARGANIL,2019-11-01 02:50:00,13,1678.625,10.8475
319,ARGANIL,2019-11-01 02:50:00,14,1791.175,10.84615
320,ARGANIL,2019-11-01 02:50:00,15,1341.575,9.79231
321,ARGANIL,2019-11-01 02:50:00,16,1248.825,9.66579
322,ARGANIL,2019-11-01 02:50:00,17,1414.45,9.81026
323,ARGANIL,2019-11-01 02:50:00,18,1544.575,9.80286
